City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
296,Fuyang,CN,2021-08-07 20:32:28,32.9,115.8167,74.17,94,2,4.09
297,Kurilsk,RU,2021-08-07 20:32:28,45.2333,147.8833,55.53,91,85,14.79
298,Dunedin,NZ,2021-08-07 20:32:24,-45.8742,170.5036,40.8,73,100,1.01
299,Kilindoni,TZ,2021-08-07 20:32:29,-7.9139,39.6668,75.33,75,2,10.6
300,Nanortalik,GL,2021-08-07 20:32:29,60.1432,-45.2371,47.08,91,100,21.05
301,Betioky,MG,2021-08-07 20:32:29,-23.7167,44.3833,62.15,63,1,3.51
302,Ulladulla,AU,2021-08-07 20:28:09,-35.35,150.4667,50.09,86,79,6.53
303,Kashi,CN,2021-08-07 20:32:30,39.4547,75.9797,78.76,31,100,8.05
304,Muros,ES,2021-08-07 20:29:23,42.7762,-9.0603,64.24,77,1,7.05
305,Ambon,ID,2021-08-07 20:32:31,-3.6954,128.1814,75.34,100,40,3.44
306,Yeppoon,AU,2021-08-07 20:32:31,-23.1333,150.7333,46.18,87,1,5.17
307,Skibotn,NO,2021-08-07 20:32:32,69.3913,20.2679,60.89,59,100,11.36
308,Salmo,CA,2021-08-07 20:32:32,49.1999,-117.2689,79.07,45,100,3.0
309,Mao,ES,2021-08-07 20:32:32,39.8885,4.2658,79.36,83,40,13.8
310,Beniganj,IN,2021-08-07 20:32:33,27.2833,80.45,82.33,84,70,4.29
311,Hobyo,SO,2021-08-07 20:32:33,5.3505,48.5268,76.35,82,99,26.87
312,Rio Gallegos,AR,2021-08-07 20:32:34,-51.6226,-69.2181,41.05,56,20,29.93
313,Zuwarah,LY,2021-08-07 20:32:34,32.9312,12.082,85.66,65,0,15.14
314,Monroe,US,2021-08-07 20:31:29,43.1501,-77.6831,88.29,63,75,6.91
315,Los Alamos,US,2021-08-07 20:32:35,35.8881,-106.307,89.02,14,1,1.01
316,Brae,GB,2021-08-07 20:32:35,60.3964,-1.353,58.91,92,100,18.01
317,Birjand,IR,2021-08-07 20:32:35,32.8663,59.2211,72.07,17,0,4.61
318,Lagoa,PT,2021-08-07 20:32:36,39.05,-27.9833,68.59,67,12,10.94
319,Martaban,MM,2021-08-07 20:32:36,16.5314,97.6111,77.86,89,100,3.49
320,Tiksi,RU,2021-08-07 20:32:36,71.6872,128.8694,47.1,79,45,3.76
321,Kailua,US,2021-08-07 20:32:37,21.4022,-157.7394,84.18,64,20,12.66
322,Lavrentiya,RU,2021-08-07 20:32:37,65.5833,-171.0,46.31,75,100,18.86
323,Kutum,SD,2021-08-07 20:32:38,14.2,24.6667,75.83,61,90,10.69
324,Tongren,CN,2021-08-07 20:29:55,27.7172,109.1853,77.76,86,100,2.42
325,Vilhena,BR,2021-08-07 20:32:38,-12.7406,-60.1458,88.02,29,0,6.91
326,Dicabisagan,PH,2021-08-07 20:32:39,17.0818,122.4157,80.38,79,100,4.32
327,Puertollano,ES,2021-08-07 20:32:39,38.6871,-4.1073,74.19,32,0,5.03
328,Berlevag,NO,2021-08-07 20:32:40,70.8578,29.0864,60.15,66,59,13.09
329,Cabo San Lucas,MX,2021-08-07 20:31:07,22.8909,-109.9124,90.7,66,40,13.8
330,Saldanha,ZA,2021-08-07 20:28:03,-33.0117,17.9442,48.25,73,100,6.26
331,Ponta Delgada,PT,2021-08-07 20:32:40,37.7333,-25.6667,70.52,64,75,6.91
332,Prudentopolis,BR,2021-08-07 20:32:41,-25.2131,-50.9778,63.66,72,92,1.3
333,Port Hedland,AU,2021-08-07 20:32:41,-20.3167,118.5667,64.45,32,20,9.22
334,Bathsheba,BB,2021-08-07 20:32:38,13.2167,-59.5167,86.61,66,20,11.5
335,Asosa,ET,2021-08-07 20:32:42,10.0667,34.5333,61.09,92,100,2.66
336,Cayenne,GF,2021-08-07 20:32:42,4.9333,-52.3333,84.24,76,0,4.0
337,Idritsa,RU,2021-08-07 20:32:43,56.3316,28.8988,59.31,88,100,6.73
338,Port Augusta,AU,2021-08-07 20:32:43,-32.5,137.7667,41.7,75,0,5.21
339,Salalah,OM,2021-08-07 20:32:43,17.0151,54.0924,78.89,89,90,6.91
340,General Roca,AR,2021-08-07 20:32:44,-39.0333,-67.5833,57.6,21,98,11.36
341,Chumikan,RU,2021-08-07 20:32:44,54.7183,135.315,51.3,88,95,14.16
342,Grindavik,IS,2021-08-07 20:32:44,63.8424,-22.4338,57.56,82,75,5.75
343,Rognan,NO,2021-08-07 20:32:45,67.0953,15.3878,62.76,64,100,7.54
344,Meadow Lake,US,2021-08-07 20:32:45,34.8014,-106.5436,97.38,17,23,10.22
345,Pisco,PE,2021-08-07 20:31:47,-13.7,-76.2167,66.25,68,40,11.5
346,Boksitogorsk,RU,2021-08-07 20:32:46,59.474,33.8485,62.35,98,100,9.1
347,Kasempa,ZM,2021-08-07 20:32:46,-13.4584,25.8338,60.75,30,1,5.08
348,Cherskiy,RU,2021-08-07 20:32:47,68.75,161.3,56.91,45,68,4.36
349,Peleduy,RU,2021-08-07 20:29:55,59.6289,112.7406,56.37,98,100,2.55
350,Neryungri,RU,2021-08-07 20:32:47,56.6709,124.6491,53.11,92,100,6.42
351,Sheridan,US,2021-08-07 20:32:48,44.8333,-106.9173,84.69,31,1,3.0
352,Matara,LK,2021-08-07 20:32:48,5.9485,80.5353,77.79,87,100,14.03
353,Ixtapa,MX,2021-08-07 20:32:48,20.7,-105.2,85.23,70,20,9.22
354,Ostersund,SE,2021-08-07 20:32:49,63.1792,14.6357,61.25,51,90,5.75
355,Tanout,NE,2021-08-07 20:32:50,14.9709,8.8879,91.42,40,4,17.4
356,Eha Amufu,NG,2021-08-07 20:32:50,6.6592,7.7596,75.61,94,98,3.78
357,Sabang,ID,2021-08-07 20:32:50,5.8933,95.3214,82.17,80,90,11.77
358,Kimbe,PG,2021-08-07 20:32:51,-5.5502,150.1429,74.91,91,88,4.03
359,Hajnowka,PL,2021-08-07 20:32:51,52.7433,23.5812,60.03,86,33,1.01
360,Sobolevo,RU,2021-08-07 20:32:52,54.4299,31.8996,55.44,94,100,5.7
361,Acari,PE,2021-08-07 20:32:52,-15.4311,-74.6158,69.28,63,9,8.68
362,Pitimbu,BR,2021-08-07 20:32:52,-7.4706,-34.8086,73.99,79,34,19.93
363,Porto Torres,IT,2021-08-07 20:32:53,40.835,8.3972,78.98,71,2,7.02
364,Dali,CN,2021-08-07 20:32:53,25.7,100.1833,64.53,95,100,4.88
365,Nalut,LY,2021-08-07 20:32:53,30.3333,10.85,95.92,9,0,7.61
366,Igarka,RU,2021-08-07 20:32:54,67.4667,86.5833,57.67,67,88,4.97
367,Castro,BR,2021-08-07 20:31:44,-24.7911,-50.0119,58.96,75,65,4.83
368,Kavaratti,IN,2021-08-07 20:32:55,10.5669,72.642,81.25,79,100,20.09
369,Solton,RU,2021-08-07 20:32:55,52.8429,86.4787,55.98,85,5,1.86
370,Zhangjiakou,CN,2021-08-07 20:29:58,40.81,114.8794,67.82,67,100,2.75
371,Cooma,AU,2021-08-07 20:32:56,-36.2333,149.1333,37.17,100,90,0.0
372,Dugulubgey,RU,2021-08-07 20:32:56,43.6625,43.5369,76.8,61,75,2.24
373,Kaitangata,NZ,2021-08-07 20:32:56,-46.2817,169.8464,39.0,79,100,2.89
374,Oistins,BB,2021-08-07 20:32:57,13.0667,-59.5333,86.09,66,20,11.5
375,Carmo Do Paranaiba,BR,2021-08-07 20:32:57,-19.0008,-46.3161,66.76,56,100,4.7
376,Sinnar,SD,2021-08-07 20:32:57,13.5691,33.5672,78.17,73,67,10.6
377,Morro Bay,US,2021-08-07 20:32:58,35.3658,-120.8499,95.88,52,23,7.0
378,Kaeo,NZ,2021-08-07 20:32:58,-35.1,173.7833,49.32,97,98,7.52
379,Ballina,AU,2021-08-07 20:32:59,-28.8667,153.5667,51.78,87,34,8.05
380,Bull Savanna,JM,2021-08-07 20:32:59,17.8868,-77.5902,83.07,69,26,11.43
381,Ca Mau,VN,2021-08-07 20:31:54,9.1769,105.15,79.0,89,93,4.25
382,Pacific Grove,US,2021-08-07 20:32:59,36.6177,-121.9166,87.15,76,20,3.0
383,Yar-Sale,RU,2021-08-07 20:33:00,66.8333,70.8333,56.79,85,10,11.61
384,Saint Anthony,US,2021-08-07 20:33:00,45.0205,-93.218,73.33,89,90,5.99
385,Tual,ID,2021-08-07 20:33:00,-5.6667,132.75,80.47,79,76,22.46
386,Ancud,CL,2021-08-07 20:32:54,-41.8697,-73.8203,52.43,71,63,8.57
387,Umea,SE,2021-08-07 20:33:01,63.8284,20.2597,62.53,72,20,5.75
388,Port Hope,US,2021-08-07 20:30:12,43.9408,-82.7127,83.01,88,33,5.75
389,Gigmoto,PH,2021-08-07 20:33:02,13.7796,124.39,81.19,86,92,9.55
390,Marawi,PH,2021-08-07 20:33:02,7.9986,124.2928,68.65,90,100,3.31
391,Boda,CF,2021-08-07 20:33:03,4.3189,17.4695,68.49,97,100,2.44
392,Riohacha,CO,2021-08-07 20:33:03,11.5444,-72.9072,88.47,56,100,15.17
393,Excelsior Springs,US,2021-08-07 20:30:00,39.3392,-94.2261,95.72,50,1,11.5
394,Kiunga,PG,2021-08-07 20:33:04,-6.1219,141.2906,71.1,99,100,2.44
395,Zabaykalsk,RU,2021-08-07 20:33:04,49.6333,117.3167,60.26,82,48,1.81
396,Danilovka,RU,2021-08-07 20:33:04,50.3557,44.1168,76.14,29,93,12.3
397,Hofn,IS,2021-08-07 20:33:05,64.2539,-15.2082,59.02,72,90,6.91
398,Nabire,ID,2021-08-07 20:33:05,-3.3667,135.4833,74.37,91,77,2.95
399,Asau,RO,2021-08-07 20:33:05,46.4333,26.4,63.52,92,1,1.97
400,Naze,JP,2021-08-07 20:28:26,28.3667,129.4833,80.04,89,100,24.63
401,Yertsevo,RU,2021-08-07 20:33:06,60.7966,40.086,55.62,95,100,8.57
402,Port-Cartier,CA,2021-08-07 20:33:06,50.0334,-66.8654,72.75,57,77,10.83
403,Karratha,AU,2021-08-07 20:33:07,-20.7377,116.8463,69.42,62,62,7.11
404,Svetlogorsk,BY,2021-08-07 20:33:07,52.6333,29.7333,55.47,95,1,5.79
405,Acapulco,MX,2021-08-07 20:30:23,16.8634,-99.8901,87.62,66,40,8.05
406,Westport,US,2021-08-07 20:33:08,41.1415,-73.3579,88.29,56,1,1.01
407,Eydhafushi,MV,2021-08-07 20:33:08,5.1033,73.0708,82.35,76,100,14.88
408,Bembereke,BJ,2021-08-07 20:33:08,10.2283,2.6634,71.91,93,100,5.48
409,San Rafael,AR,2021-08-07 20:33:09,-34.6177,-68.3301,58.77,33,0,14.76
410,Yabrud,SY,2021-08-07 20:33:09,33.9674,36.6574,72.52,24,0,7.99
411,Pietersburg,ZA,2021-08-07 20:33:09,-23.9045,29.4688,54.45,58,0,1.14
412,Manado,ID,2021-08-07 20:33:10,1.487,124.8455,79.57,83,40,1.14
413,Dingle,PH,2021-08-07 20:32:22,10.9995,122.6711,76.73,92,91,4.03
414,Ovsyanka,RU,2021-08-07 20:33:10,55.9575,92.5519,58.17,88,57,2.13
415,Severnyy,RU,2021-08-07 20:33:11,50.677,36.5532,69.84,78,0,2.24
416,Osmena,PH,2021-08-07 20:33:11,10.5208,119.9258,82.89,79,63,9.08
417,Entre Rios,BR,2021-08-07 20:33:12,-11.9419,-38.0844,65.57,97,51,4.0
418,Uberlandia,BR,2021-08-07 20:33:12,-18.9186,-48.2772,74.41,35,0,11.5
419,Gizo,SB,2021-08-07 20:33:12,-8.103,156.8419,81.81,76,82,12.08
420,Trinidad,BO,2021-08-07 20:33:13,-14.8333,-64.9,91.38,43,20,8.05
421,Barra Do Garcas,BR,2021-08-07 20:33:13,-15.89,-52.2567,90.18,31,40,2.3
422,Lowicz,PL,2021-08-07 20:33:13,52.1071,19.9453,68.16,73,11,8.19
423,Zatoka,UA,2021-08-07 20:33:14,46.0725,30.4654,64.94,59,0,15.03
424,Mezen,RU,2021-08-07 20:33:14,65.8522,44.24,48.85,93,0,3.98
425,Bintulu,MY,2021-08-07 20:33:14,3.1667,113.0333,77.41,94,40,4.61
426,Batouri,CM,2021-08-07 20:33:15,4.4333,14.3667,67.57,98,100,2.13
427,Colares,PT,2021-08-07 20:33:15,38.7992,-9.4469,68.29,71,20,14.97
428,Ostrovnoy,RU,2021-08-07 20:33:16,68.0531,39.5131,54.77,83,10,9.6
429,The Valley,AI,2021-08-07 20:33:16,18.217,-63.0578,87.66,70,40,13.8
430,Taree,AU,2021-08-07 20:33:16,-31.9,152.4667,49.93,81,90,8.05
431,Vostok,RU,2021-08-07 20:33:17,46.4856,135.8833,57.4,99,100,5.26
432,Xining,CN,2021-08-07 20:29:56,36.6167,101.7667,57.4,77,100,2.91
433,Rosarito,MX,2021-08-07 20:33:00,32.3333,-117.0333,88.03,65,10,7.27
434,Vagur,FO,2021-08-07 20:33:17,61.4732,-6.8119,53.31,93,100,21.52
435,Kirakira,SB,2021-08-07 20:33:18,-10.4544,161.9205,79.29,78,98,5.79
436,Tabas,IR,2021-08-07 20:33:18,33.5959,56.9244,88.74,13,0,7.07
437,Khor,RU,2021-08-07 20:33:19,47.8861,134.9464,56.52,98,100,6.71
438,Paamiut,GL,2021-08-07 20:32:21,61.994,-49.6678,41.14,95,100,14.47
439,Hongjiang,CN,2021-08-07 20:33:20,27.11,109.9956,79.43,85,91,2.1
440,Porto Velho,BR,2021-08-07 20:31:29,-8.7619,-63.9039,93.25,31,20,5.75
441,Obsharovka,RU,2021-08-07 20:33:20,53.125,48.8531,68.27,44,73,3.94
442,Nebug,RU,2021-08-07 20:33:20,44.1714,39.0036,79.86,77,100,18.03
443,Xuanzhou,CN,2021-08-07 20:33:21,30.9525,118.7553,74.66,94,0,4.07
444,Mujiayingzi,CN,2021-08-07 20:33:21,42.1167,118.7833,66.29,61,16,4.72
445,Chisec,GT,2021-08-07 20:33:21,15.8167,-90.2833,93.43,73,100,3.18
446,Byron Bay,AU,2021-08-07 20:33:22,-28.65,153.6167,51.71,78,8,10.42
447,San Policarpo,PH,2021-08-07 20:32:04,12.1791,125.5072,79.03,84,97,4.83
448,Muscat,OM,2021-08-07 20:29:54,23.6139,58.5922,93.22,48,85,5.99
449,Itaituba,BR,2021-08-07 20:33:23,-4.2761,-55.9836,95.16,46,20,3.44
450,Flinders,AU,2021-08-07 20:33:23,-34.5833,150.8552,55.2,87,54,8.88
451,Bauchi,NG,2021-08-07 20:30:12,10.5,10.0,69.17,95,100,7.87
452,Dok Kham Tai,TH,2021-08-07 20:33:24,19.1624,99.9934,72.81,98,96,2.57
453,Tasiilaq,GL,2021-08-07 20:33:24,65.6145,-37.6368,46.56,94,100,7.38
454,Bereda,ES,2021-08-07 20:30:41,43.2686,-7.5406,60.55,84,8,2.35
455,Zhigansk,RU,2021-08-07 20:33:24,66.7697,123.3711,64.81,41,93,18.57
456,Caxito,AO,2021-08-07 20:33:25,-8.5785,13.6643,74.05,94,95,2.93
457,Richards Bay,ZA,2021-08-07 20:33:25,-28.783,32.0377,60.33,86,0,4.43
458,Marshfield,US,2021-08-07 20:33:26,44.6689,-90.1718,68.88,94,90,11.5
459,Inuvik,CA,2021-08-07 20:33:26,68.3499,-133.7218,50.04,76,90,4.61
460,Rockhampton,AU,2021-08-07 20:30:20,-23.3833,150.5,46.29,93,0,0.0
461,Broome,US,2021-08-07 20:32:05,42.2506,-75.833,86.05,66,75,1.01
462,Qiqihar,CN,2021-08-07 20:33:27,47.3408,123.9672,66.2,89,3,6.35
463,Adrar,MR,2021-08-07 20:33:27,20.5022,-10.0711,96.22,22,7,12.88
464,High Level,CA,2021-08-07 20:33:28,58.5169,-117.136,68.11,52,75,4.61
465,Sainte-Marie,RE,2021-08-07 20:33:28,-20.8968,55.5496,71.73,68,90,10.36
466,Loiza,PR,2021-08-07 20:33:28,18.4313,-65.8802,89.13,74,6,11.86
467,Macapa,BR,2021-08-07 20:30:15,0.0389,-51.0664,85.98,70,75,9.22
468,Erzin,TR,2021-08-07 20:33:29,36.9559,36.2,81.32,84,3,2.93
469,Kesova Gora,RU,2021-08-07 20:33:29,57.5836,37.2922,62.67,95,98,7.36
470,Muzhi,RU,2021-08-07 20:33:29,65.3667,64.6667,57.07,86,97,10.13
471,Sao Gabriel Da Cachoeira,BR,2021-08-07 20:33:30,-0.1303,-67.0892,89.4,62,40,3.44
472,Kirzhach,RU,2021-08-07 20:33:30,56.15,38.8667,72.23,76,100,7.49
473,Yeovil,GB,2021-08-07 20:33:31,50.9416,-2.6321,61.45,82,75,1.01
474,Santiago De Cuba,CU,2021-08-07 20:33:31,20.0247,-75.8219,91.02,62,40,9.22
475,Muroto,JP,2021-08-07 20:33:32,33.2833,134.15,81.3,83,70,10.71
476,Harer,ET,2021-08-07 20:33:32,9.3094,42.1258,61.75,85,100,3.83
477,Victor Harbor,AU,2021-08-07 20:33:32,-35.5667,138.6167,50.9,83,0,6.58
478,Cururupu,BR,2021-08-07 20:28:41,-1.8283,-44.8683,83.82,64,46,2.75
479,Natal,BR,2021-08-07 20:29:48,-5.795,-35.2094,81.25,69,20,20.71
480,Goba,ET,2021-08-07 20:33:33,7.0167,39.9833,50.81,88,100,4.43
481,Kununurra,AU,2021-08-07 20:33:33,-15.7667,128.7333,55.38,54,15,1.14
482,Bonavista,CA,2021-08-07 20:33:34,48.6499,-53.1147,71.6,76,100,18.3
483,Martapura,ID,2021-08-07 20:33:34,-3.4167,114.85,77.09,100,90,2.3
484,Saint-Augustin,CA,2021-08-07 20:29:42,51.226,-58.6502,71.28,73,100,11.16
485,Tilichiki,RU,2021-08-07 20:33:35,60.4667,166.1,49.32,76,98,7.36
486,Bilibino,RU,2021-08-07 20:29:31,68.0546,166.4372,50.13,60,12,8.43
487,Kushima,JP,2021-08-07 20:33:35,31.4583,131.2333,77.63,93,96,1.86
488,Buraydah,SA,2021-08-07 20:31:18,26.326,43.975,91.85,12,92,7.78
489,Mildura,AU,2021-08-07 20:28:39,-34.2,142.15,51.76,93,90,0.0
490,Villefranche-De-Rouergue,FR,2021-08-07 20:33:36,44.3333,2.0,64.04,81,20,3.38
491,Srednekolymsk,RU,2021-08-07 20:33:36,67.45,153.6833,50.77,60,3,4.74
492,French Harbor,HN,2021-08-07 20:33:37,16.35,-86.4333,88.0,71,20,5.01
493,Monrovia,LR,2021-08-07 20:31:24,6.3005,-10.7969,76.77,78,32,9.28
494,Naron,ES,2021-08-07 20:33:37,43.5167,-8.1528,65.25,86,15,3.18
495,Morehead,US,2021-08-07 20:33:37,37.2711,-87.1764,90.3,51,40,1.01
496,Graciano Sanchez,MX,2021-08-07 20:33:38,23.9167,-99.2833,94.15,32,7,14.92
497,Wajima,JP,2021-08-07 20:33:38,37.4,136.9,82.29,84,4,9.75
498,Shakhtinsk,KZ,2021-08-07 20:33:39,49.71,72.5872,68.56,84,79,2.68
499,Butwal,NP,2021-08-07 20:33:39,27.7006,83.4484,78.39,92,82,2.19
500,Bayburt,TR,2021-08-07 20:33:39,40.2589,40.2278,58.08,79,35,2.57
501,Inirida,CO,2021-08-07 20:33:40,3.8653,-67.9239,82.69,72,44,1.57
502,Chandia,IN,2021-08-07 20:33:40,23.65,80.7,73.78,90,92,7.36
503,Pauini,BR,2021-08-07 20:33:41,-7.7136,-66.9764,96.98,22,0,1.95
504,Killybegs,IE,2021-08-07 20:33:41,54.6333,-8.45,57.45,94,100,18.43
505,Kieta,PG,2021-08-07 20:33:41,-6.2167,155.6333,75.94,91,100,1.9
506,Ambilobe,MG,2021-08-07 20:33:42,-13.2,49.05,69.37,84,87,2.71
507,Halifax,CA,2021-08-07 20:33:42,44.6453,-63.5724,80.42,80,99,4.0
508,Marienburg,PL,2021-08-07 20:33:42,54.0359,19.0266,68.88,70,100,5.57
509,Acheng,CN,2021-08-07 20:33:43,45.5454,126.977,66.13,89,0,3.11
510,Takhatpur,IN,2021-08-07 20:33:43,22.15,81.8667,79.18,81,100,4.92
511,Plainview,US,2021-08-07 20:29:06,40.7765,-73.4673,89.76,56,1,1.99
512,Christchurch,NZ,2021-08-07 20:33:44,-43.5333,172.6333,41.92,90,90,10.36
513,Touros,BR,2021-08-07 20:33:44,-5.1989,-35.4608,81.5,75,64,18.79
514,Rakke,EE,2021-08-07 20:33:44,58.9817,26.2544,58.5,98,57,4.76
515,Yaan,NG,2021-08-07 20:33:45,7.3833,8.5667,71.17,96,66,4.05
516,Beyneu,KZ,2021-08-07 20:32:11,45.3167,55.2,87.08,17,0,7.81
517,Kangasala,FI,2021-08-07 20:33:45,61.4638,24.076,59.54,95,100,15.28
518,Shimoda,JP,2021-08-07 20:33:46,34.6667,138.95,77.92,90,100,25.32
519,Nioro,GM,2021-08-07 20:33:46,13.35,-15.75,77.58,86,82,6.38
520,Bubaque,GW,2021-08-07 20:33:47,11.2833,-15.8333,79.88,74,10,12.08
521,Diamantino,BR,2021-08-07 20:30:01,-14.4086,-56.4461,90.55,23,4,5.46
522,Lerwick,GB,2021-08-07 20:33:47,60.1545,-1.1494,59.0,91,100,18.81
523,Den Helder,NL,2021-08-07 20:33:48,52.9599,4.7593,61.95,94,90,8.05
524,Mecca,SA,2021-08-07 20:32:17,21.4267,39.8261,90.77,42,14,10.11
525,Carutapera,BR,2021-08-07 20:33:48,-1.195,-46.02,77.22,87,76,5.88
526,Acarau,BR,2021-08-07 20:33:23,-2.8856,-40.12,79.97,73,92,17.92
527,Oranjemund,NA,2021-08-07 20:29:07,-28.55,16.4333,59.7,60,20,2.64
528,San Jeronimo,PE,2021-08-07 20:33:49,-11.9472,-75.2829,62.1,40,27,11.59
529,Korla,CN,2021-08-07 20:29:39,41.7597,86.1469,77.95,36,4,4.23
530,Honiara,SB,2021-08-07 20:33:49,-9.4333,159.95,79.12,80,100,1.7
531,Shingu,JP,2021-08-07 20:33:50,33.7333,135.9833,77.92,83,2,7.25
532,Oyama,JP,2021-08-07 20:33:50,36.3,139.8,77.67,92,100,10.96
533,Humaita,BR,2021-08-07 20:33:51,-7.5061,-63.0208,98.35,19,1,0.94
534,Erdenet,MN,2021-08-07 20:33:51,49.0333,104.0833,52.29,82,100,5.17
535,Turayf,SA,2021-08-07 20:33:52,31.6725,38.6637,84.45,23,0,11.5
536,Santa Cruz,BO,2021-08-07 20:33:52,-17.8,-63.1667,89.06,30,21,29.93
537,Micheweni,TZ,2021-08-07 20:33:52,-4.9667,39.8333,74.21,81,19,10.58
538,Almeria,ES,2021-08-07 20:33:53,37.1667,-2.3333,80.44,24,0,6.2
539,Salinopolis,BR,2021-08-07 20:33:53,-0.6136,-47.3561,80.29,77,44,12.1
540,Sabha,LY,2021-08-07 20:33:53,27.0377,14.4283,91.92,9,0,2.62
541,Lahij,YE,2021-08-07 20:33:54,13.1667,44.5833,88.65,39,26,1.43
542,Santa Isabel Do Rio Negro,BR,2021-08-07 20:33:55,-0.4139,-65.0192,76.57,92,99,4.63
543,Jalu,LY,2021-08-07 20:33:55,29.0331,21.5482,89.11,33,0,13.51
544,Corcoran,US,2021-08-07 20:33:55,36.098,-119.5604,97.61,9,0,6.89
545,Atar,MR,2021-08-07 20:33:56,20.5169,-13.0499,95.72,36,0,11.23
546,Zhanaozen,KZ,2021-08-07 20:33:56,43.3,52.8,90.95,15,0,8.43
547,Gavle,SE,2021-08-07 20:33:56,60.6745,17.1417,59.95,97,100,14.36
548,Mount Isa,AU,2021-08-07 20:33:57,-20.7333,139.5,42.57,52,0,1.14
549,Kholodnyy,RU,2021-08-07 20:33:57,62.7167,147.95,57.27,69,21,2.51
550,Tallahassee,US,2021-08-07 20:33:57,30.4383,-84.2807,93.92,69,75,1.99
551,Shelburne,CA,2021-08-07 20:30:11,44.0787,-80.2041,77.4,71,39,6.42
552,Tecoanapa,MX,2021-08-07 20:33:58,16.5167,-98.75,82.2,83,94,8.81
553,Severo-Kurilsk,RU,2021-08-07 20:33:59,50.6789,156.125,54.59,75,93,7.7
554,Tocopilla,CL,2021-08-07 20:33:59,-22.092,-70.1979,62.47,65,22,6.51
555,Sassandra,CI,2021-08-07 20:33:59,4.95,-6.0833,76.23,85,82,9.08
556,Arman,RU,2021-08-07 20:33:12,59.7,150.1667,59.95,65,17,4.97
557,Braganca,BR,2021-08-07 20:34:00,-1.0536,-46.7656,78.06,81,96,3.91
558,Hare Bay,CA,2021-08-07 20:34:00,48.8499,-54.0148,79.95,58,100,13.35
559,Half Moon Bay,US,2021-08-07 20:33:32,37.4636,-122.4286,92.88,64,1,1.99
560,Bogalusa,US,2021-08-07 20:34:01,30.791,-89.8487,92.75,43,40,0.0
561,Nauta,PE,2021-08-07 20:34:01,-4.5061,-73.5757,92.41,40,77,1.66
562,Marondera,ZW,2021-08-07 20:34:02,-18.1853,31.5519,48.88,56,0,3.65
563,Syamzha,RU,2021-08-07 20:34:02,60.0158,41.0614,60.1,88,100,9.64
564,Beisfjord,NO,2021-08-07 20:34:03,68.3751,17.5988,64.26,55,98,6.78
565,Verkh-Suetka,RU,2021-08-07 20:34:03,53.3,80.05,63.16,71,23,4.72
566,Dindori,IN,2021-08-07 20:31:07,22.95,81.0833,72.09,97,100,3.96
567,Amahai,ID,2021-08-07 20:30:45,-3.3333,128.9167,76.37,90,100,3.06
568,Chicama,PE,2021-08-07 20:34:04,-7.8447,-79.1469,64.94,65,8,10.58
